Molecule ChEMBL ID	Smiles	Standard Type	Standard Relation	Standard Value	Standard Unit
CHEMBL324237	CC(C)c1c(O)nc(SCC(=O)c2ccc(F)cc2)nc1Cc1cccc2ccccc12	IC50	=	78.0	nM
CHEMBL380643	COC(=O)C1=C(N2CCC[C@H]2C)[C@H]2c3ccccc3S[C@@]12C(=O)OC	IC50	=	500.0	nM
CHEMBL49316	CC(C)OC(=O)N1c2ccccc2NC(=O)C1(C#CC1CC1)C(F)(F)F	IC50	=	108.0	nM
CHEMBL156637	Cc1c(O)nc(SCC(C)C)nc1Cc1c(F)cccc1F	IC50	=	90.0	nM
CHEMBL4566382	O=C(c1ccc(-c2ccc(C(F)(F)F)cc2)cc1)c1cc(=O)n(O)c(=O)[nH]1	IC50	=	26.0	nM
CHEMBL83888	CCc1cc(NCc2cc3c(nc2OC)CCCC3)c(O)nc1C	IC50	=	35.0	nM
CHEMBL281913	Nc1ncnc2c1ncn2C1C=CC(OCP(=O)(O)OP(=O)(O)OP(=O)(O)O)C1	IC50	=	200.0	nM
CHEMBL177256	CCc1cc(CCc2nc3ccc(C)cc3o2)c(O)nc1C	IC50	=	172.0	nM
CHEMBL398765	Cc1ccc(NC(=S)NCCc2ccccc2)nc1	IC50	=	30.0	nM
CHEMBL83362	O=C1c2ccccc2C2(c3c4ccccc4cc4ccccc34)SCCN12	IC50	=	900.0	nM
CHEMBL236161	Cc1c(C(C)c2c(F)cccc2F)nc(SC2CCCC2)[nH]c1=O	IC50	=	8.0	nM
CHEMBL253369	CCOc1cccc(F)c1CCNC(=S)Nc1ccc(Br)cn1	IC50	=	6.0	nM
CHEMBL144290	CCN1c2ncccc2C(=O)N(C)c2ccc(-c3cccc(OC)c3)nc21	IC50	=	210.0	nM
CHEMBL2407585	C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)[C@H](SC)C(=O)N(C)[C@@H](CC(C)(C)O)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C	IC50	=	84.0	nM
CHEMBL330537	S=C(NCCC1=CCCCC1)Nc1ccc(Cl)cn1	IC50	=	500.0	nM
CHEMBL50550	O=C1Nc2ccccc2N(CC2CC2)C1(C#CC1CC1)C(F)(F)F	IC50	=	127.0	nM
CHEMBL267747	CCc1c(C)nn(-c2ccccc2)c1-c1ccccc1	IC50	=	520.0	nM
CHEMBL342771	CCN1c2ncccc2C(=O)N(C)c2ccc(-c3ccccn3)nc21	IC50	=	18.0	nM
CHEMBL191146	CCCc1c(SC2CCCCC2)c2cc(Cl)ccc2[nH]c1=O	IC50	=	240.0	nM
CHEMBL106783	Oc1ncccc1C(C#Cc1ccccc1)(OCc1ccccc1)C(F)(F)F	IC50	=	11.69	nM
CHEMBL368116	CCc1cc(CCc2nc3c(F)cccc3o2)c(S)nc1C	IC50	=	13.0	nM
CHEMBL4288585	O=c1cc(Sc2cccc(-c3ccc(F)c(Cl)c3)c2)[nH]c(=O)n1O	IC50	=	5.0	nM
CHEMBL4289171	O=c1[nH]c(Sc2ccc(Br)cc2)c(Br)c(=O)n1O	IC50	=	70.0	nM
CHEMBL3414859	O=C1Cc2cc(Cc3ccc(F)cc3)ccc2C(=O)N1O	IC50	=	500.0	nM
CHEMBL4290358	O=c1cc(Cc2ccc(-c3cccc(C(F)(F)F)c3)cc2)[nH]c(=O)n1O	IC50	=	25.0	nM
CHEMBL4282486	O=c1cc(Cc2ccc(-c3cccc(F)c3)cc2)[nH]c(=O)n1O	IC50	=	28.0	nM
CHEMBL4280869	COc1cccc(-c2ccc(Nc3cc(=O)n(O)c(=O)[nH]3)cc2)c1	IC50	=	150.0	nM
CHEMBL4281804	O=c1cc(Sc2cccc(-c3cccc(C(F)(F)F)c3)c2)[nH]c(=O)n1O	IC50	=	7.0	nM
CHEMBL367052	CCc1cc(CCc2nc3cccc(F)c3o2)c(O)nc1C	IC50	=	37.0	nM
CHEMBL134026	CCC(=O)c1ccc(F)c(C2CC2NC(=O)Nc2ccc(Br)cn2)c1O	IC50	=	4.8	nM
CHEMBL398891	CCOc1ccc(F)c(CCNC(=S)Nc2ccc(Br)cn2)c1Cl	IC50	=	12.0	nM
CHEMBL87451	CC(C)Sc1nc(Cc2c(F)cccc2F)cc(=O)[nH]1	IC50	=	50.0	nM
CHEMBL328168	CCN1c2ncc(NCc3ccccc3)cc2C(=O)N(C)c2ccc(Cl)nc21	IC50	=	390.0	nM
CHEMBL91942	CCOc1ccc(F)c(CC/N=C(\N)Nc2ccc(Br)cn2)c1Cl	IC50	=	400.0	nM
CHEMBL340193	CN(c1ncccc1NCC1CC1)C1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1	IC50	=	520.0	nM
CHEMBL462018	Cn1nc(N)c2cn([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c3ncnc1c23	IC50	=	40.0	nM
CHEMBL288336	CCN1c2ncccc2C(=O)N(C)c2ccc(Cl)nc21	IC50	=	150.0	nM
CHEMBL4451895	COc1ccc(-c2cccc(Nc3cc(=O)n(O)c(=O)[nH]3)c2)cc1	IC50	=	300.0	nM
CHEMBL38679	Cc1ncc([N+](=O)[O-])n1CCOC(c1ccccc1)c1ccccc1	IC50	=	50.0	nM
CHEMBL314061	CCc1cc(NCc2ccccc2OC)c(O)nc1C	IC50	=	265.0	nM
CHEMBL79526	O=C1Nc2ccc(Cl)cc2C(C#Cc2nccs2)(C2CC2)N1	IC50	=	10.9	nM
CHEMBL305416	CCN1c2cc([N+](=O)[O-])ccc2N(C)C(=O)c2cc(Br)cnc21	IC50	=	890.0	nM
CHEMBL431868	CC(C)c1c(O)nc(SCC(=O)c2ccccc2)nc1Cc1cccc2ccccc12	IC50	=	46.0	nM
CHEMBL176972	CCc1cc(CCc2nc3c(Cl)cccc3o2)c(O)nc1C	IC50	=	62.0	nM
CHEMBL84621	CCc1cc(NCc2cc(C)c(C)nc2OC)c(O)nc1C	IC50	=	9.0	nM
CHEMBL280752	CC(Sc1nc(N)cc(Cl)n1)c1cc2ccoc2cn1	IC50	=	360.0	nM
CHEMBL106646	CCc1cc(C(C#CC2CC2)(OC)C(F)(F)F)c(O)nc1C	IC50	=	770.0	nM
CHEMBL37803	CCc1cc(NCc2nc3c(C)ccc(C)c3o2)c(O)nc1C	IC50	=	20.0	nM
CHEMBL539427	N=C(Nc1ccc(Br)cn1)N[C@@H]1C[C@@H]1c1ccccc1	IC50	=	180.0	nM
CHEMBL88840	S=C(NCCc1ccccc1)Nc1ccc(Cl)cn1	IC50	=	3.0	nM
CHEMBL298405	Cc1ccc2c(c1)Oc1ccccc1C(=O)N2C	IC50	=	600.0	nM
CHEMBL329720	CCc1cc(CCc2nc3c(C)ccc(C)c3o2)c(O)nc1C	IC50	=	28.0	nM
CHEMBL85425	CCc1cc(NCc2ccccc2C#N)c(O)nc1C	IC50	=	790.0	nM
CHEMBL316796	S=C(NCCc1ccccc1)Nc1ccccn1	IC50	=	20.0	nM
CHEMBL254415	CCCOc1cccc(CCNC(=S)Nc2nccs2)c1	IC50	=	200.0	nM
CHEMBL302931	CCN1C(=O)c2cccc(C)c2N(CC)c2ncccc21	IC50	=	650.0	nM
CHEMBL207105	O=C(CSc1nnnn1-c1cccc(Cl)c1Cl)Nc1ccccc1[N+](=O)[O-]	IC50	=	12.0	nM
CHEMBL205152	Cc1cc(C)c(-n2nnnc2SCC(=O)Nc2ccc(Cl)cc2[N+](=O)[O-])c(C)c1	IC50	=	4.0	nM
CHEMBL381286	Cc1cc(C)c(-n2nnnc2SCC(=O)Nc2cccc([N+](=O)[O-])c2)c(C)c1	IC50	=	200.0	nM
CHEMBL144145	CCN1c2ncccc2C(=O)N(C)c2ccc(-c3ccc(N)cc3)nc21	IC50	=	260.0	nM
CHEMBL399976	CCOc1cccc(F)c1CCNC(=S)Nc1ccc(C)cn1	IC50	=	4.5	nM
CHEMBL149275	C=CCOC(=O)c1cccn1S(=O)(=O)c1cc(Cl)ccc1N	IC50	=	900.0	nM
CHEMBL36995	CCOCn1c(Sc2ccccc2)c(CC)c(=O)[nH]c1=O	IC50	=	32.0	nM
CHEMBL357409	CCOC(=O)c1c(O)nc(C)c(CC)c1Sc1cc(C)cc(C)c1	IC50	=	600.0	nM
CHEMBL339279	CCCN(c1ncccc1NC(C)C)C1CCN(C(=O)c2cc3cc(NC(=O)N4CCN(C)CC4)ccc3[nH]2)CC1	IC50	=	860.0	nM
CHEMBL325271	COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2nnn(C(C)(C)C)n2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C	IC50	=	72.0	nM
CHEMBL147210	CCCc1[nH]c(-c2[nH]c3ccc(Cl)cc3c2S(=O)(=O)c2ccccc2)nc1C	IC50	=	210.0	nM
CHEMBL558604	Nc1nc(-c2[nH]c3ccc(Cl)cc3c2S(=O)(=O)c2ccccc2)cs1	IC50	=	222.0	nM
CHEMBL4559115	O=C(c1ccc(-c2ccc(Cl)c(F)c2)cc1)c1cc(=O)n(O)c(=O)[nH]1	IC50	=	23.0	nM
CHEMBL4526907	O=C(c1ccc(F)cc1)c1cc(=O)n(O)c(=O)[nH]1	IC50	=	85.0	nM
CHEMBL156255	Oc1cc(Cc2c(F)cccc2F)nc(SC2CCCCC2)n1	IC50	=	90.0	nM
CHEMBL125112	CCNc1cccnc1N(CC)C1CCN(C(=O)c2cc3cc(NS(=O)(=O)N4CCN(C)CC4)ccc3[nH]2)CC1	IC50	=	440.0	nM
CHEMBL125324	CCCN(c1ncccc1NC(C)(C)C)C1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1	IC50	=	480.0	nM
CHEMBL421246	CC(C)Nc1cccnc1N(C1CC1)C1CCN(C(=O)c2cc3ccccc3[nH]2)CC1	IC50	=	700.0	nM
CHEMBL4280827	O=c1cc(Sc2ccc(C(F)(F)F)cc2)[nH]c(=O)n1O	IC50	=	31.0	nM
CHEMBL133010	COC(=O)c1cc(C(=CCCCC(=O)N(C)C)c2cc(Cl)c(OC)c(C(=O)OC)c2)cc(Cl)c1OC	IC50	=	687.0	nM
CHEMBL91624	O=C(CC/N=C(\S)Nc1ccc(Br)cn1)c1c(F)cccc1F	IC50	=	3.0	nM
CHEMBL4288035	O=c1cc(Sc2ccc(O)cc2)[nH]c(=O)n1O	IC50	=	11.0	nM
CHEMBL108647	Cc1ccc(C(=O)CSc2nc(O)c(C(C)C)c(Cc3cccc4ccccc34)n2)c(C)c1	IC50	=	240.0	nM
CHEMBL144604	Oc1ccc(CC/N=C(\S)Nc2ccc(Br)cn2)cc1	IC50	=	70.0	nM
CHEMBL607724	CCCCCCCCC(=O)Nc1nn(C)c2ncnc3c2c1cn3C1O[C@H](CO)[C@@H](O)[C@H]1O	IC50	=	800.0	nM
CHEMBL100394	CCN1c2ncc(COc3ccc(C(=O)OC)cc3)cc2C(=O)N(C)c2ccc(Cl)nc21	IC50	=	800.0	nM
CHEMBL127456	CCN(c1nc(F)ccc1NC(C)C)C1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1	IC50	=	880.0	nM
CHEMBL85947	Cc1c(O)nc(SC(C)C)nc1C(C)c1c(F)cccc1F	IC50	=	19.0	nM
CHEMBL207929	O=C(CSc1nnnn1-c1cc(Cl)ccc1Cl)Nc1ccccc1[N+](=O)[O-]	IC50	=	4.0	nM
CHEMBL4277847	COc1cccc(-c2ccc(Sc3cc(=O)n(O)c(=O)[nH]3)cc2)c1	IC50	=	5.0	nM
CHEMBL4286950	COc1ccccc1Sc1cc(=O)n(O)c(=O)[nH]1	IC50	=	17.0	nM
CHEMBL304294	CC(C)=CCN1CCn2c(=S)[nH]c3cc(Cl)cc(c32)C1C	IC50	=	23.0	nM
CHEMBL1738875	Cc1cn([C@@H]2O[C@H](CO[Si](C)(C)C(C)(C)C)[C@@]3(OS(=O)(=O)C=C3N)[C@H]2O[Si](C)(C)C(C)(C)C)c(=O)[nH]c1=O	IC50	=	1000.0	nM
CHEMBL207746	Cc1cc(C)c(-n2nnnc2SCC(=O)Nc2ccc(C(N)=O)cc2C)c(C)c1	IC50	=	55.0	nM
CHEMBL377310	Cc1cc(C)c(-n2nnnc2SCC(=O)Nc2ccc([N+](=O)[O-])cc2C)c(C)c1	IC50	=	165.0	nM
CHEMBL294848	CCCN1C(=O)c2cc(N)ccc2Oc2ccc(C)c(C)c21	IC50	=	670.0	nM
CHEMBL440860	CCN1C(=O)c2cccnc2Oc2cc(C)cc(C)c21	IC50	=	29.0	nM
CHEMBL292608	CCN1C(=O)c2cc(N)ccc2Oc2cccc(C)c21	IC50	=	60.0	nM
CHEMBL253170	CCOc1ccc(F)c(CCNC(=S)Nc2ccc(Cl)cn2)c1Cl	IC50	=	130.0	nM
CHEMBL157028	CSc1nc(O)c(C)c(Cc2c(F)cccc2F)n1	IC50	=	200.0	nM
CHEMBL320379	Oc1ncccc1C(/C=C/C1CC1)(OCc1ccccc1)C(F)(F)F	IC50	=	16.68	nM
CHEMBL68137	O=C1Nc2ccc(Cl)c(O)c2C(C#CC2CC2)(C(F)(F)F)N1	IC50	=	54.0	nM
CHEMBL283630	CCCC1OC(C#CC2CC2)(C(F)(F)F)c2cc(Cl)ccc2NC1=O	IC50	=	799.0	nM
CHEMBL311356	CCN1c2ncccc2C(=O)N(C)c2ccc(-c3c[nH]c4ccc(OC)cc34)nc21	IC50	=	200.0	nM
CHEMBL305521	CCN1c2cccc(C)c2N(C)C(=O)c2cccnc21	IC50	=	240.0	nM
CHEMBL70850	CCN1c2ncccc2C(=O)N(C)c2cc(C)c(C)nc21	IC50	=	240.0	nM
CHEMBL104658	CCCOC(C#CC1CC1)(c1cc(CC)c(C)nc1O)C(F)(F)F	IC50	=	105.0	nM
CHEMBL364043	CCN1c2ncc(CCOc3ccc(CCC(=O)O)cc3C)cc2C(=O)N(C)c2cccnc21	IC50	=	22.0	nM
CHEMBL103946	CCN1c2ncc(COc3cccc(C(=O)O)c3)cc2C(=O)N(C)c2ccc(Cl)nc21	IC50	=	160.0	nM
CHEMBL176443	CCc1cc(CCc2nc3cccc(C)c3o2)c(O)nc1C	IC50	=	40.0	nM
CHEMBL56500	Cc1cc(C)c2c(c1)Oc1ncc(N)cc1C(=O)N2C	IC50	=	46.0	nM
CHEMBL67675	CC(C)=CCN1Cc2cc(Cl)cc3nc(O)n(c23)CC1C	IC50	=	180.0	nM
CHEMBL125532	Cc1nc(CCCCCCC(=O)c2ccccc2)n2nc(-n3cncn3)ccc12	IC50	=	100.0	nM
CHEMBL332042	COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccc2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)C)C(C)C	IC50	=	35.0	nM
CHEMBL40625	Fc1cccc(CC/N=C(\S)Nc2ccc(Br)cn2)c1	IC50	=	700.0	nM
CHEMBL37789	CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3ccc(CO)cc3[nH]2)CC1	IC50	=	760.0	nM
CHEMBL323072	CCN1c2ncc(CS(=O)(=O)c3ccccc3)cc2C(=O)N(C)c2ccc(Cl)nc21	IC50	=	100.0	nM
CHEMBL84933	CCc1cc(NCc2cc3ccccc3nc2OC)c(O)nc1C	IC50	=	34.0	nM
CHEMBL291987	CCN1C(=O)c2cc(N)ccc2Oc2cc(C)cc(C)c21	IC50	=	43.0	nM
CHEMBL69855	C1=Cc2cccnc2N(C2CC2)c2ncccc21	IC50	=	150.0	nM
CHEMBL83140	Cc1c(Cc2c(F)cccc2F)nc(SC(C)C)[nH]c1=O	IC50	=	50.0	nM
CHEMBL440706	CCc1c(O)nc(SCC(=O)c2ccc(OC)cc2)nc1Cc1cccc2ccccc12	IC50	=	45.0	nM
CHEMBL107693	CCCCOC(C#CC1CC1)(c1cc(CC)c(C)nc1O)C(F)(F)F	IC50	=	129.0	nM
CHEMBL101979	CCN1c2ncc(COc3cccc(C(N)=O)c3)cc2C(=O)N(C)c2ccc(Cl)nc21	IC50	=	130.0	nM
CHEMBL133658	CCOc1ccc(Cl)c(C2CC2NC(=O)Nc2ccc(C#N)cn2)c1F	IC50	=	2.7	nM
CHEMBL125715	CCCN(c1ncccc1NCC)C1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1	IC50	=	950.0	nM
CHEMBL3038085	C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)[C@H](SCCN(C)C(C)(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C	IC50	=	24.0	nM
CHEMBL418104	Cc1cc2c(cc1C)N(C)C(=O)c1cc(N)cnc1O2	IC50	=	322.0	nM
CHEMBL54977	CCCN1C(=O)c2cc(N)ccc2Oc2c(C)cc(C)cc21	IC50	=	900.0	nM
CHEMBL297897	CCOC(=O)N1c2cc(F)ccc2NC(=O)C1(C#CC1CC1)C(F)(F)F	IC50	=	121.0	nM
CHEMBL102166	CCN1c2ncc(COc3ccncc3)cc2C(=O)N(C)c2cccnc21	IC50	=	20.0	nM
CHEMBL129835	CCOC(=O)CCCC=C(c1cc(Cl)c(OC)c(C(=O)OC)c1)c1cc(Cl)c(OC)c(C(=O)OC)c1	IC50	=	233.0	nM
CHEMBL112949	Cc1c(O)nc(SC2CCCC2)nc1Cc1ccccc1	IC50	=	500.0	nM
CHEMBL441072	CCN1c2ncc(COc3cccnc3)cc2C(=O)N(C)c2ccc(Cl)nc21	IC50	=	190.0	nM
CHEMBL293077	CCN1C(=O)c2cc(N)ccc2Oc2ccccc21	IC50	=	145.0	nM
CHEMBL55258	CCCN1C(=O)c2ccccc2Sc2ccccc21	IC50	=	400.0	nM
CHEMBL83635	CCc1cc(CNc2cc(CC)c(C)nc2O)c(OC)cc1C	IC50	=	33.0	nM
CHEMBL134106	CCN(c1ncccc1COC)C1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1	IC50	=	140.0	nM
CHEMBL101845	CCN1c2ncc(CCc3ccc4ccccc4c3)cc2C(=O)N(C)c2ccc(F)nc21	IC50	=	30.0	nM
CHEMBL4531566	O=c1cc(Nc2cccc(-c3ccc(F)cc3)c2)[nH]c(=O)n1O	IC50	=	300.0	nM
CHEMBL94779	O=C1Nc2c(F)ccc(F)c2C(C#CC2CC2)(C(F)(F)F)O1	IC50	=	796.0	nM
CHEMBL399069	CCCc1csc(NC(=S)NCCc2ccccc2)n1	IC50	=	350.0	nM
CHEMBL2092835	Nc1ccn([C@@H]2C[C@@H](F)[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)n1	IC50	=	500.0	nM
CHEMBL340381	Nc1cc(Cl)nc(SC/C=C/c2ccccc2)n1	IC50	=	190.0	nM
CHEMBL307994	CC(C)=CCN1CCn2c(=O)[nH]c3cc(Cl)cc(c32)C1C	IC50	=	160.0	nM
CHEMBL303015	CC(C)=CCN1[C@H](C)Cn2c(=S)[nH]c3cccc(c32)[C@H]1C	IC50	=	42.0	nM
CHEMBL105400	CCc1cc(C(C#CC2CC2)(OCC2CC2)C(F)(F)F)c(O)nc1C	IC50	=	188.0	nM
CHEMBL123639	CCc1cc(NCc2ccc3ccccc3n2)c(O)nc1C	IC50	=	524.81	nM
CHEMBL189928	CCc1cc(C(=O)O)ccc1OCCc1cnc2c(c1)C(=O)N(C)c1cccnc1N2CC	IC50	=	430.0	nM
CHEMBL4277423	O=c1cc(Sc2ccccc2C(F)(F)F)[nH]c(=O)n1O	IC50	=	12.0	nM
CHEMBL4278477	O=c1cc(Sc2ccccc2F)[nH]c(=O)n1O	IC50	=	15.0	nM
CHEMBL108581	CCc1c(O)nc(SCC(=O)c2ccc(Cl)cc2)nc1Cc1cccc2ccccc12	IC50	=	260.0	nM
CHEMBL99896	CN(C)c1cc(F)c(CC/N=C(\S)Nc2ccc(Cl)cn2)c(F)c1	IC50	=	130.0	nM
CHEMBL99845	CCN1c2ncc(COc3cccc(O)c3)cc2C(=O)N(C)c2ccc(Cl)nc21	IC50	=	130.0	nM
CHEMBL174953	Cc1nc(O)c(CCc2nc3ccccc3o2)cc1C#N	IC50	=	310.0	nM
CHEMBL176957	CCCc1cc(CCc2nc3c(Cl)ccc(Cl)c3o2)c(O)nc1C	IC50	=	34.0	nM
CHEMBL4293081	CCOCn1c(Cc2ccc(-c3ccc(Cl)c(F)c3)cc2)cc(=O)n(O)c1=O	IC50	=	430.0	nM
CHEMBL70483	CC(C)N1c2ccccc2N(C)C(=O)c2cccnc21	IC50	=	200.0	nM
CHEMBL146550	CCN1c2ncccc2C(=O)N(C)c2ccc(-c3ccsc3)nc21	IC50	=	100.0	nM
CHEMBL315290	CCc1cc(NCc2nc(CC)c(C)cc2OC)c(O)nc1C	IC50	=	70.0	nM
CHEMBL341847	CCN1c2ncccc2C(=O)Nc2c(C)cc(NCCO)nc21	IC50	=	90.0	nM
CHEMBL174130	CCc1cc(CCc2nc3cccc(Cl)c3o2)c(S)nc1C	IC50	=	29.0	nM
CHEMBL358555	CCN1c2ncccc2C(=O)N(C)c2ccc(-c3cnc[nH]3)nc21	IC50	=	740.0	nM
CHEMBL318720	CCN1c2ncc(Cc3ccccc3)cc2C(=O)N(C)c2cccnc21	IC50	=	120.0	nM
CHEMBL318635	CCN1c2ncc(CCc3ccc(C)cc3)cc2C(=O)N(C)c2cccnc21	IC50	=	100.0	nM
CHEMBL253822	COc1ccc(OC)c(CCNC(=S)Nc2ccc(Cl)cn2)c1	IC50	=	180.0	nM
CHEMBL330416	CCN1c2ncc(CCc3ccnc(C(N)=O)c3)cc2C(=O)N(C)c2ccc(Cl)nc21	IC50	=	50.0	nM
CHEMBL4277935	O=c1cc(Sc2cccc(-c3ccc(Cl)cc3)c2)[nH]c(=O)n1O	IC50	=	5.0	nM
CHEMBL87676	CCc1cc(NCc2ccc(C)cc2OC)c(O)nc1C	IC50	=	32.0	nM
CHEMBL400708	CC(=O)NCc1ccc(F)c(CCNC(=S)Nc2ccc(Br)cn2)c1F	IC50	=	45.0	nM
CHEMBL103437	CCN1c2ncc(COc3cc[n+]([O-])cc3)cc2C(=O)N(C)c2cccnc21	IC50	=	210.0	nM
CHEMBL101091	CCN1c2ncc(COc3cccc(N)c3)cc2C(=O)N(C)c2ccc(Cl)nc21	IC50	=	50.0	nM
CHEMBL123959	CCN(CC)C(=O)/C=C/CSc1nc(N)cc(Cl)n1	IC50	=	60.0	nM
CHEMBL86109	CCc1cc(NCc2cc(CC)c(C)nc2OC)c(O)nc1C	IC50	=	19.0	nM
CHEMBL37067	Cc1c(Sc2ccccc2)n(COCc2ccccc2)c(=O)[nH]c1=O	IC50	=	400.0	nM
CHEMBL420519	Cc1nc(O)c(NCc2nc3c(Cl)ccc(Cl)c3o2)c2c1C2	IC50	=	113.0	nM
CHEMBL124441	CCCc1cc(NCN2C(=O)c3ccccc3C2=O)c(O)nc1C	IC50	=	58.0	nM
CHEMBL124279	Nc1cc(Cl)nc(SCc2ccc(Cl)c(Cl)c2)n1	IC50	=	62.0	nM
CHEMBL88729	S=C(Nc1ccc(Br)cn1)N[C@@H]1C[C@@H]1c1ccccc1	IC50	=	8.0	nM
CHEMBL126107	CCCNc1cccnc1N(CC)C1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1	IC50	=	280.0	nM
CHEMBL145199	CCN1c2ncccc2C(=O)Nc2c(C)cc(F)nc21	IC50	=	20.0	nM
CHEMBL299710	CCN1C(=O)c2ccccc2Oc2ccccc21	IC50	=	560.0	nM
CHEMBL162905	CCN1c2ncc(CSc3ccnc(C)c3)cc2C(=O)Nc2c(C)cc(Cl)nc21	IC50	=	27.0	nM
CHEMBL55391	CCN1C(=O)c2cc(N)ccc2Oc2ccc(C)cc21	IC50	=	240.0	nM
CHEMBL69657	CCOCCOCn1c2c(c(=O)[nH]c1=O)CNc1ccccc1S2	IC50	=	640.0	nM
CHEMBL39999	S=C(NCCc1ccccn1)Nc1ccc(Br)cn1	IC50	=	800.0	nM
CHEMBL53554	Fc1cccc(F)c1C1SCc2nc3ccccc3n21	IC50	=	500.0	nM
CHEMBL102163	CCN1c2ncc(CCc3cccc(C)c3)cc2C(=O)N(C)c2ccc(Cl)nc21	IC50	=	460.0	nM
CHEMBL39950	CCN1c2ncccc2C(=O)N(C)c2cc(C)cnc21	IC50	=	760.0	nM
CHEMBL330597	CCN1c2ncc(CCCc3ccccc3)cc2C(=O)N(C)c2cccnc21	IC50	=	120.0	nM
CHEMBL127283	CCNc1cccnc1N(CC)C1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1	IC50	=	390.0	nM
CHEMBL313175	Cc1ccc(C23SCCN2C(=O)c2ccccc23)cc1	IC50	=	770.0	nM
CHEMBL341931	CCc1c(Sc2cc(C)cc(C)c2)cc(O)nc1C	IC50	=	400.0	nM
CHEMBL338992	CCc1cc(NCc2nc3c(o2)CCCC3)c(O)nc1C	IC50	=	280.0	nM
CHEMBL145193	CCN1c2ncccc2C(=O)N(C)c2ccc(-c3cccs3)nc21	IC50	=	140.0	nM
CHEMBL142837	CCN1c2ncccc2C(=O)Nc2c(C)cc(Cl)nc21	IC50	=	800.0	nM
CHEMBL422659	CCN1c2ncccc2C(=O)N(C)c2ccc(-n3cccc3)nc21	IC50	=	210.0	nM
CHEMBL291763	CCN1C(=O)c2cccnc2Oc2cc(C)cc([N+](=O)[O-])c21	IC50	=	31.0	nM
CHEMBL37842	CCN1c2ncccc2C(=O)Nc2c(Cl)ccnc21	IC50	=	95.0	nM
CHEMBL132770	CCCN(c1ncccc1CC)C1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1	IC50	=	540.0	nM
CHEMBL318952	CCN1c2ncc(CCc3cccc(N=[N+]=[N-])c3)cc2C(=O)N(C)c2ccc(Cl)nc21	IC50	=	80.0	nM
CHEMBL293894	CCC#C[C@]1(C(F)(F)F)NC(=O)Nc2ccc(Cl)cc21	IC50	=	110.0	nM
CHEMBL317992	O=C1Nc2ccc(F)c(F)c2C(C#CC2CC2)(C(F)(F)F)O1	IC50	=	84.0	nM
CHEMBL3038088	C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)[C@H](SCCN2CCCCC2)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C	IC50	=	72.0	nM
CHEMBL436177	CCOc1ccc(Cl)c(CC/N=C(\S)Nc2ccc(Br)cn2)c1F	IC50	=	90.0	nM
CHEMBL103706	Fc1cc(F)c(CC/N=C(\S)Nc2ccc(Cl)cn2)c(F)c1	IC50	=	810.0	nM
CHEMBL317574	CNC(=O)c1ccc(F)c(CC/N=C(\S)Nc2ccc(Br)cn2)c1F	IC50	=	23.0	nM
