frag_ref	frag	score
6ooy_A7M_frag6	4ko0_JLJ_frag8	0.33482
6ooy_A7M_frag6	4ko0_JLJ_frag9	0.33402
6ooy_A7M_frag6	4ko0_JLJ_frag10	0.33446
6ooy_A7M_frag6	4ko0_JLJ_frag11	0.33568
6ooy_A7M_frag6	4ko0_JLJ_frag12	0.33449
6ooy_A7M_frag6	4ko0_JLJ_frag13	0.33615
6ooy_A7M_frag6	4ko0_JLJ_frag14	0.3363
6ooy_A7M_frag6	4ko0_JLJ_frag15	0.33638
6ooy_A7M_frag6	4ko0_JLJ_frag16	0.33646
6ooy_A7M_frag6	4ko0_JLJ_frag17	0.33663
6ooy_A7M_frag6	4ko0_JLJ_frag18	0.33708
6ooy_A7M_frag6	4ko0_JLJ_frag19	0.33582
6ooy_A7M_frag6	4ko0_JLJ_frag20	0.3369
6ooy_A7M_frag6	4ko0_JLJ_frag21	0.33726
6ooy_A7M_frag6	4ko0_JLJ_frag22	0.33667
6ooy_A7M_frag6	4ko0_JLJ_frag23	0.33664
6ooy_A7M_frag6	4ko0_JLJ_frag24	0.33852
6ooy_A7M_frag6	4lsl_1YQ_frag1	0.32248
6ooy_A7M_frag6	4lsl_1YQ_frag2	0.32312
6ooy_A7M_frag6	4lsl_1YQ_frag3	0.33242
6ooy_A7M_frag6	4lsl_1YQ_frag4	0.32863
6ooy_A7M_frag6	4lsl_1YQ_frag5	0.32863
6ooy_A7M_frag6	4lsl_1YQ_frag6	0.33342
6ooy_A7M_frag6	4lsl_1YQ_frag7	0.33301
6ooy_A7M_frag6	4lsl_1YQ_frag8	0.33408
6ooy_A7M_frag6	4lsl_1YQ_frag9	0.33542
6ooy_A7M_frag6	4lsl_1YQ_frag10	0.3328
6ooy_A7M_frag6	4lsl_1YQ_frag11	0.33542
6ooy_A7M_frag6	4lsl_1YQ_frag12	0.33606
6ooy_A7M_frag6	4lsl_1YQ_frag13	0.33606
6ooy_A7M_frag6	4lsl_1YQ_frag14	0.33659
6ooy_A7M_frag6	4lsl_1YQ_frag15	0.33659
6ooy_A7M_frag6	4lsl_1YQ_frag16	0.33631
6ooy_A7M_frag6	4lsl_1YQ_frag17	0.33631
6ooy_A7M_frag6	4lsl_1YQ_frag18	0.33651
6ooy_A7M_frag6	4lsl_1YQ_frag19	0.33767
6ooy_A7M_frag6	4mfb_29T_frag1	0.32671
6ooy_A7M_frag6	4mfb_29T_frag2	0.32671
6ooy_A7M_frag6	4mfb_29T_frag3	0.33336
6ooy_A7M_frag6	4mfb_29T_frag4	0.33336
6ooy_A7M_frag6	4mfb_29T_frag5	0.33177
6ooy_A7M_frag6	4mfb_29T_frag6	0.33354
6ooy_A7M_frag6	4mfb_29T_frag7	0.33276
6ooy_A7M_frag6	4mfb_29T_frag8	0.33354
6ooy_A7M_frag6	4mfb_29T_frag9	0.33577
6ooy_A7M_frag6	4mfb_29T_frag10	0.33452
6ooy_A7M_frag6	4mfb_29T_frag11	0.33577
6ooy_A7M_frag6	4mfb_29T_frag12	0.33606
6ooy_A7M_frag6	4mfb_29T_frag13	0.33577
6ooy_A7M_frag6	4mfb_29T_frag14	0.33646
6ooy_A7M_frag6	4mfb_29T_frag15	0.33577
6ooy_A7M_frag6	4mfb_29T_frag16	0.33635
6ooy_A7M_frag6	4mfb_29T_frag17	0.33677
6ooy_A7M_frag6	4mfb_29T_frag18	0.33948
6ooy_A7M_frag6	4mfb_29T_frag19	0.33665
6ooy_A7M_frag6	4mfb_29T_frag20	0.33666
6ooy_A7M_frag6	4rw4_494_frag1	0.33165
6ooy_A7M_frag6	4rw4_494_frag2	0.33243
6ooy_A7M_frag6	4rw4_494_frag3	0.33415
6ooy_A7M_frag6	4rw4_494_frag4	0.33431
6ooy_A7M_frag6	4rw4_494_frag5	0.33485
6ooy_A7M_frag6	4rw4_494_frag6	0.33511
6ooy_A7M_frag6	4rw4_494_frag7	0.33485
6ooy_A7M_frag6	4rw4_494_frag8	0.33524
6ooy_A7M_frag6	4rw4_494_frag9	0.33604
6ooy_A7M_frag6	4rw4_494_frag10	0.33684
6ooy_A7M_frag6	4rw4_494_frag11	0.33604
6ooy_A7M_frag6	4rw4_494_frag12	0.33627
6ooy_A7M_frag6	4rw4_494_frag13	0.33684
6ooy_A7M_frag6	4rw4_494_frag14	0.33632
6ooy_A7M_frag6	4rw4_494_frag15	0.33735
6ooy_A7M_frag6	4rw4_494_frag16	0.33632
6ooy_A7M_frag6	4rw4_494_frag17	0.33735
6ooy_A7M_frag6	4rw4_494_frag18	0.33648
6ooy_A7M_frag6	4rw4_494_frag19	0.33658
6ooy_A7M_frag6	4rw4_494_frag20	0.33667
6ooy_A7M_frag6	4rw6_494_frag1	0.32981
6ooy_A7M_frag6	4rw6_494_frag2	0.33139
6ooy_A7M_frag6	4rw6_494_frag3	0.33259
6ooy_A7M_frag6	4rw6_494_frag4	0.33266
6ooy_A7M_frag6	4rw6_494_frag5	0.33381
6ooy_A7M_frag6	4rw6_494_frag6	0.33429
6ooy_A7M_frag6	4rw6_494_frag7	0.33381
6ooy_A7M_frag6	4rw6_494_frag8	0.33436
6ooy_A7M_frag6	4rw6_494_frag9	0.33581
6ooy_A7M_frag6	4rw6_494_frag10	0.33634
6ooy_A7M_frag6	4rw6_494_frag11	0.33581
6ooy_A7M_frag6	4rw6_494_frag12	0.33638
6ooy_A7M_frag6	4rw6_494_frag13	0.33634
6ooy_A7M_frag6	4rw6_494_frag14	0.33638
6ooy_A7M_frag6	4rw6_494_frag15	0.33643
6ooy_A7M_frag6	4rw6_494_frag16	0.33638
6ooy_A7M_frag6	4rw6_494_frag17	0.33678
6ooy_A7M_frag6	4rw6_494_frag18	0.33637
6ooy_A7M_frag6	4rw6_494_frag19	0.33662
6ooy_A7M_frag6	4rw6_494_frag20	0.33667
6ooy_A7M_frag6	5cyq_T27_frag1	0.33009
6ooy_A7M_frag6	5cyq_T27_frag2	0.33009
6ooy_A7M_frag6	5cyq_T27_frag3	0.33099
6ooy_A7M_frag6	5cyq_T27_frag4	0.33099
6ooy_A7M_frag6	5cyq_T27_frag5	0.33173
6ooy_A7M_frag6	5cyq_T27_frag6	0.33218
6ooy_A7M_frag6	5cyq_T27_frag7	0.33253
6ooy_A7M_frag6	5cyq_T27_frag8	0.33481
6ooy_A7M_frag6	5cyq_T27_frag9	0.33295
6ooy_A7M_frag6	5cyq_T27_frag10	0.33481
6ooy_A7M_frag6	5cyq_T27_frag11	0.33481
6ooy_A7M_frag6	5cyq_T27_frag12	0.33595
6ooy_A7M_frag6	5cyq_T27_frag13	0.33481
6ooy_A7M_frag6	5cyq_T27_frag14	0.33614
6ooy_A7M_frag6	5cyq_T27_frag15	0.33617
6ooy_A7M_frag6	5cyq_T27_frag16	0.33628
6ooy_A7M_frag6	5cyq_T27_frag17	0.33597
6ooy_A7M_frag6	5cyq_T27_frag18	0.33633
6ooy_A7M_frag6	5cyq_T27_frag19	0.33738
6ooy_A7M_frag6	5cyq_T27_frag20	0.33597
6ooy_A7M_frag6	5cyq_T27_frag21	0.33634
6ooy_A7M_frag6	5cyq_T27_frag22	0.33628
6ooy_A7M_frag6	5cyq_T27_frag23	0.33634
6ooy_A7M_frag6	5cyq_T27_frag24	0.33738
6ooy_A7M_frag6	5cyq_T27_frag25	0.33665
6ooy_A7M_frag6	5cyq_T27_frag26	0.33667
6ooy_A7M_frag6	5cyq_T27_frag27	0.33662
6ooy_A7M_frag6	5cyq_T27_frag28	0.33667
6ooy_MRD_frag1	1s6q_TPB_frag1	0.34152
6ooy_MRD_frag1	1s6q_TPB_frag2	0.34238
6ooy_MRD_frag1	1s6q_TPB_frag3	0.34332
6ooy_MRD_frag1	1s6q_TPB_frag4	0.34464
6ooy_MRD_frag1	1s6q_TPB_frag5	0.34539
6ooy_MRD_frag1	1s6q_TPB_frag6	0.34539
6ooy_MRD_frag1	1s6q_TPB_frag7	0.34639
6ooy_MRD_frag1	1s6q_TPB_frag8	0.34639
6ooy_MRD_frag1	1s6q_TPB_frag9	0.36065
6ooy_MRD_frag1	1s6q_TPB_frag10	0.36569
6ooy_MRD_frag1	1s6q_TPB_frag11	0.35494
6ooy_MRD_frag1	1s6q_TPB_frag12	0.34314
6ooy_MRD_frag1	1s6q_TPB_frag13	0.35923
6ooy_MRD_frag1	1s6q_TPB_frag14	0.34544
6ooy_MRD_frag1	1s6q_TPB_frag15	0.34314
6ooy_MRD_frag1	1s6q_TPB_frag16	0.358
6ooy_MRD_frag1	1s6q_TPB_frag17	0.34544
6ooy_MRD_frag1	1s6q_TPB_frag18	0.36491
6ooy_MRD_frag1	1s6q_TPB_frag19	0.35453
6ooy_MRD_frag1	1s6q_TPB_frag20	0.36919
6ooy_MRD_frag1	1s6q_TPB_frag21	0.34367
6ooy_MRD_frag1	1s9e_ADB_frag1	0.33589
6ooy_MRD_frag1	1s9e_ADB_frag2	0.33618
6ooy_MRD_frag1	1s9e_ADB_frag3	0.33755
6ooy_MRD_frag1	1s9e_ADB_frag4	0.33823
6ooy_MRD_frag1	1s9e_ADB_frag5	0.3402
6ooy_MRD_frag1	1s9e_ADB_frag6	0.3402
6ooy_MRD_frag1	1s9e_ADB_frag7	0.33917
6ooy_MRD_frag1	1s9e_ADB_frag8	0.33917
6ooy_MRD_frag1	1s9e_ADB_frag9	0.36254
6ooy_MRD_frag1	1s9e_ADB_frag10	0.36954
6ooy_MRD_frag1	1s9e_ADB_frag11	0.33877
6ooy_MRD_frag1	1s9e_ADB_frag12	0.35572
6ooy_MRD_frag1	1s9e_ADB_frag13	0.33946
6ooy_MRD_frag1	1s9e_ADB_frag14	0.33877
6ooy_MRD_frag1	1s9e_ADB_frag15	0.37689
6ooy_MRD_frag1	1s9e_ADB_frag16	0.33946
6ooy_MRD_frag1	1s9e_ADB_frag17	0.35186
6ooy_MRD_frag1	1s9e_ADB_frag18	0.3713
6ooy_MRD_frag1	1s9e_ADB_frag19	0.35928
6ooy_MRD_frag1	1s9e_ADB_frag20	0.35098
6ooy_MRD_frag1	1s9e_ADB_frag21	0.34367
6ooy_MRD_frag1	1s9e_ADB_frag22	0.34913
6ooy_MRD_frag1	1tvr_TB9_frag1	0.34012
6ooy_MRD_frag1	1tvr_TB9_frag2	0.37282
6ooy_MRD_frag1	1tvr_TB9_frag3	0.35756
6ooy_MRD_frag1	2b5j_3AC_frag1	0.34388
6ooy_MRD_frag1	2b5j_3AC_frag2	0.34537
6ooy_MRD_frag1	2b5j_3AC_frag3	0.37069
6ooy_MRD_frag1	2b5j_3AC_frag4	0.37069
6ooy_MRD_frag1	2b5j_3AC_frag5	0.35779
6ooy_MRD_frag1	2b5j_3AC_frag6	0.36141
6ooy_MRD_frag1	2b5j_3AC_frag7	0.35973
6ooy_MRD_frag1	2b5j_3AC_frag8	0.36404
6ooy_MRD_frag1	2b5j_3AC_frag9	0.3573
6ooy_MRD_frag1	2b5j_3AC_frag10	0.37745
6ooy_MRD_frag1	2b5j_3AC_frag11	0.36484
6ooy_MRD_frag1	2b5j_3AC_frag12	0.36949
6ooy_MRD_frag1	2ban_357_frag1	0.33976
6ooy_MRD_frag1	2ban_357_frag2	0.3437
6ooy_MRD_frag1	2ban_357_frag3	0.34274
6ooy_MRD_frag1	2ban_357_frag4	0.35646
6ooy_MRD_frag1	2ban_357_frag5	0.35357
6ooy_MRD_frag1	2ban_357_frag6	0.35536
6ooy_MRD_frag1	2ban_357_frag7	0.34345
6ooy_MRD_frag1	2ban_357_frag8	0.35029
6ooy_MRD_frag1	2ban_357_frag9	0.36454
6ooy_MRD_frag1	2be2_R22_frag1	0.33619
6ooy_MRD_frag1	2be2_R22_frag2	0.33961
6ooy_MRD_frag1	2be2_R22_frag3	0.34549
6ooy_MRD_frag1	2be2_R22_frag4	0.34989
6ooy_MRD_frag1	2be2_R22_frag5	0.35153
6ooy_MRD_frag1	2be2_R22_frag6	0.35528
6ooy_MRD_frag1	2be2_R22_frag7	0.3601
6ooy_MRD_frag1	2be2_R22_frag8	0.34927
6ooy_MRD_frag1	2be2_R22_frag9	0.35107
6ooy_MRD_frag1	2be2_R22_frag10	0.37974
6ooy_MRD_frag1	2be2_R22_frag11	0.41463
6ooy_MRD_frag1	2be2_R22_frag12	0.35374
6ooy_MRD_frag1	2ic3_HBY_frag1	0.3348
6ooy_MRD_frag1	2ic3_HBY_frag2	0.33864
6ooy_MRD_frag1	2ic3_HBY_frag3	0.33735
6ooy_MRD_frag1	2ic3_HBY_frag4	0.34425
6ooy_MRD_frag1	2ic3_HBY_frag5	0.36901
6ooy_MRD_frag1	2ic3_HBY_frag6	0.34583
6ooy_MRD_frag1	2ic3_HBY_frag7	0.34374
6ooy_MRD_frag1	2jle_I15_frag1	0.33804
6ooy_MRD_frag1	2jle_I15_frag2	0.33938
6ooy_MRD_frag1	2jle_I15_frag3	0.33938
6ooy_MRD_frag1	2jle_I15_frag4	0.35145
6ooy_MRD_frag1	2jle_I15_frag5	0.35145
6ooy_MRD_frag1	2jle_I15_frag6	0.35131
6ooy_MRD_frag1	2jle_I15_frag7	0.35131
6ooy_MRD_frag1	2jle_I15_frag8	0.35538
6ooy_MRD_frag1	2jle_I15_frag9	0.35538
6ooy_MRD_frag1	2jle_I15_frag10	0.35538
6ooy_MRD_frag1	2jle_I15_frag11	0.35538
6ooy_MRD_frag1	2jle_I15_frag12	0.37396
6ooy_MRD_frag1	2jle_I15_frag13	0.34367
6ooy_MRD_frag1	2vg5_NNC_frag1	0.33876
6ooy_MRD_frag1	2vg5_NNC_frag2	0.33908
6ooy_MRD_frag1	2vg5_NNC_frag3	0.3516
6ooy_MRD_frag1	2vg5_NNC_frag4	0.35337
6ooy_MRD_frag1	2vg5_NNC_frag5	0.35717
6ooy_MRD_frag1	2vg7_NNI_frag1	0.34101
6ooy_MRD_frag1	2vg7_NNI_frag2	0.3519
6ooy_MRD_frag1	2vg7_NNI_frag3	0.34102
6ooy_MRD_frag1	2vg7_NNI_frag4	0.3547
6ooy_MRD_frag1	2vg7_NNI_frag5	0.3599
6ooy_MRD_frag1	2ykm_YKN_frag1	0.33981
6ooy_MRD_frag1	2ykm_YKN_frag2	0.35427
6ooy_MRD_frag1	2ykm_YKN_frag3	0.3416
6ooy_MRD_frag1	2ykm_YKN_frag4	0.37251
6ooy_MRD_frag1	2ykm_YKN_frag5	0.34419
6ooy_MRD_frag1	2ykm_YKN_frag6	0.34345
6ooy_MRD_frag1	2ykm_YKN_frag7	0.35835
6ooy_MRD_frag1	2zd1_T27_frag1	0.33271
6ooy_MRD_frag1	2zd1_T27_frag2	0.33432
6ooy_MRD_frag1	2zd1_T27_frag3	0.33328
6ooy_MRD_frag1	2zd1_T27_frag4	0.335
6ooy_MRD_frag1	2zd1_T27_frag5	0.3354
6ooy_MRD_frag1	2zd1_T27_frag6	0.33601
6ooy_MRD_frag1	2zd1_T27_frag7	0.33611
6ooy_MRD_frag1	2zd1_T27_frag8	0.34208
6ooy_MRD_frag1	2zd1_T27_frag9	0.3368
6ooy_MRD_frag1	2zd1_T27_frag10	0.34208
6ooy_MRD_frag1	2zd1_T27_frag11	0.3452
6ooy_MRD_frag1	2zd1_T27_frag12	0.34808
6ooy_MRD_frag1	2zd1_T27_frag13	0.3452
6ooy_MRD_frag1	2zd1_T27_frag14	0.34878
6ooy_MRD_frag1	2zd1_T27_frag15	0.3508
6ooy_MRD_frag1	2zd1_T27_frag16	0.34849
6ooy_MRD_frag1	2zd1_T27_frag17	0.3412
6ooy_MRD_frag1	2zd1_T27_frag18	0.35274
6ooy_MRD_frag1	2zd1_T27_frag19	0.34394
6ooy_MRD_frag1	2zd1_T27_frag20	0.3412
6ooy_MRD_frag1	2zd1_T27_frag21	0.34294
6ooy_MRD_frag1	2zd1_T27_frag22	0.3549
6ooy_MRD_frag1	2zd1_T27_frag23	0.34294
6ooy_MRD_frag1	2zd1_T27_frag24	0.347
6ooy_MRD_frag1	2zd1_T27_frag25	0.35608
6ooy_MRD_frag1	2zd1_T27_frag26	0.34345
6ooy_MRD_frag1	2zd1_T27_frag27	0.38795
6ooy_MRD_frag1	2zd1_T27_frag28	0.34367
6ooy_MRD_frag1	2ze2_T27_frag1	0.33442
6ooy_MRD_frag1	2ze2_T27_frag2	0.33667
6ooy_MRD_frag1	2ze2_T27_frag3	0.33442
6ooy_MRD_frag1	2ze2_T27_frag4	0.33667
6ooy_MRD_frag1	2ze2_T27_frag5	0.34042
6ooy_MRD_frag1	2ze2_T27_frag6	0.34042
6ooy_MRD_frag1	2ze2_T27_frag7	0.34042
6ooy_MRD_frag1	2ze2_T27_frag8	0.34492
6ooy_MRD_frag1	2ze2_T27_frag9	0.34042
6ooy_MRD_frag1	2ze2_T27_frag10	0.34492
6ooy_MRD_frag1	2ze2_T27_frag11	0.35272
6ooy_MRD_frag1	2ze2_T27_frag12	0.35741
6ooy_MRD_frag1	2ze2_T27_frag13	0.35272
6ooy_MRD_frag1	2ze2_T27_frag14	0.35741
6ooy_MRD_frag1	2ze2_T27_frag15	0.35741
6ooy_MRD_frag1	2ze2_T27_frag16	0.34557
6ooy_MRD_frag1	2ze2_T27_frag17	0.38131
6ooy_MRD_frag1	2ze2_T27_frag18	0.35741
6ooy_MRD_frag1	2ze2_T27_frag19	0.34755
6ooy_MRD_frag1	2ze2_T27_frag20	0.38131
6ooy_MRD_frag1	2ze2_T27_frag21	0.38131
6ooy_MRD_frag1	2ze2_T27_frag22	0.35389
6ooy_MRD_frag1	2ze2_T27_frag23	0.38131
6ooy_MRD_frag1	2ze2_T27_frag24	0.3548
6ooy_MRD_frag1	2ze2_T27_frag25	0.3408
6ooy_MRD_frag1	2ze2_T27_frag26	0.36484
6ooy_MRD_frag1	2ze2_T27_frag27	0.41354
6ooy_MRD_frag1	3bgr_T27_frag1	0.33046
6ooy_MRD_frag1	3bgr_T27_frag2	0.33196
6ooy_MRD_frag1	3bgr_T27_frag3	0.33134
6ooy_MRD_frag1	3bgr_T27_frag4	0.33318
6ooy_MRD_frag1	3bgr_T27_frag5	0.33553
6ooy_MRD_frag1	3bgr_T27_frag6	0.33553
6ooy_MRD_frag1	3bgr_T27_frag7	0.33711
6ooy_MRD_frag1	3bgr_T27_frag8	0.33793
6ooy_MRD_frag1	3bgr_T27_frag9	0.33711
6ooy_MRD_frag1	3bgr_T27_frag10	0.33904
6ooy_MRD_frag1	3bgr_T27_frag11	0.34035
6ooy_MRD_frag1	3bgr_T27_frag12	0.35005
6ooy_MRD_frag1	3bgr_T27_frag13	0.34171
6ooy_MRD_frag1	3bgr_T27_frag14	0.34801
6ooy_MRD_frag1	3bgr_T27_frag15	0.35632
6ooy_MRD_frag1	3bgr_T27_frag16	0.35205
6ooy_MRD_frag1	3bgr_T27_frag17	0.34275
6ooy_MRD_frag1	3bgr_T27_frag18	0.35161
6ooy_MRD_frag1	3bgr_T27_frag19	0.34557
6ooy_MRD_frag1	3bgr_T27_frag20	0.3423
6ooy_MRD_frag1	3bgr_T27_frag21	0.34275
6ooy_MRD_frag1	3bgr_T27_frag22	0.36083
6ooy_MRD_frag1	3bgr_T27_frag23	0.3423
6ooy_MRD_frag1	3bgr_T27_frag24	0.34735
6ooy_MRD_frag1	3bgr_T27_frag25	0.35077
6ooy_MRD_frag1	3bgr_T27_frag26	0.35453
6ooy_MRD_frag1	3bgr_T27_frag27	0.36271
6ooy_MRD_frag1	3bgr_T27_frag28	0.34345
6ooy_MRD_frag1	3dmj_GWE_frag1	0.33264
6ooy_MRD_frag1	3dmj_GWE_frag2	0.33345
6ooy_MRD_frag1	3dmj_GWE_frag3	0.33773
6ooy_MRD_frag1	3dmj_GWE_frag4	0.33828
6ooy_MRD_frag1	3dmj_GWE_frag5	0.34045
6ooy_MRD_frag1	3dmj_GWE_frag6	0.33952
6ooy_MRD_frag1	3dmj_GWE_frag7	0.34045
6ooy_MRD_frag1	3dmj_GWE_frag8	0.34007
6ooy_MRD_frag1	3dmj_GWE_frag9	0.35007
6ooy_MRD_frag1	3dmj_GWE_frag10	0.34518
6ooy_MRD_frag1	3dmj_GWE_frag11	0.35007
6ooy_MRD_frag1	3dmj_GWE_frag12	0.34327
6ooy_MRD_frag1	3dmj_GWE_frag13	0.34591
6ooy_MRD_frag1	3dmj_GWE_frag14	0.34395
6ooy_MRD_frag1	3dmj_GWE_frag15	0.36993
6ooy_MRD_frag1	3dmj_GWE_frag16	0.34395
6ooy_MRD_frag1	3dmj_GWE_frag17	0.35728
6ooy_MRD_frag1	3dmj_GWE_frag18	0.35781
6ooy_MRD_frag1	3dmj_GWE_frag19	0.36993
6ooy_MRD_frag1	3dmj_GWE_frag20	0.3541
6ooy_MRD_frag1	3dmj_GWE_frag21	0.37245
6ooy_MRD_frag1	3dmj_GWE_frag22	0.3541
6ooy_MRD_frag1	3dmj_GWE_frag23	0.37245
6ooy_MRD_frag1	3dmj_GWE_frag24	0.40157
6ooy_MRD_frag1	3dmj_GWE_frag25	0.35954
6ooy_MRD_frag1	3dmj_GWE_frag26	0.3515
6ooy_MRD_frag1	3dmj_GWE_frag27	0.35552
6ooy_MRD_frag1	3dmj_GWE_frag28	0.34367
6ooy_MRD_frag1	3dmj_GWE_frag29	0.35305
6ooy_MRD_frag1	3dol_GWI_frag1	0.33394
6ooy_MRD_frag1	3dol_GWI_frag2	0.33394
6ooy_MRD_frag1	3dol_GWI_frag3	0.3385
6ooy_MRD_frag1	3dol_GWI_frag4	0.3392
6ooy_MRD_frag1	3dol_GWI_frag5	0.3385
6ooy_MRD_frag1	3dol_GWI_frag6	0.3392
6ooy_MRD_frag1	3dol_GWI_frag7	0.34151
6ooy_MRD_frag1	3dol_GWI_frag8	0.34151
6ooy_MRD_frag1	3dol_GWI_frag9	0.34435
6ooy_MRD_frag1	3dol_GWI_frag10	0.34676
6ooy_MRD_frag1	3dol_GWI_frag11	0.34733
6ooy_MRD_frag1	3dol_GWI_frag12	0.34435
6ooy_MRD_frag1	3dol_GWI_frag13	0.34733
6ooy_MRD_frag1	3dol_GWI_frag14	0.34692
6ooy_MRD_frag1	3dol_GWI_frag15	0.35387
6ooy_MRD_frag1	3dol_GWI_frag16	0.35387
6ooy_MRD_frag1	3dol_GWI_frag17	0.37314
6ooy_MRD_frag1	3dol_GWI_frag18	0.35465
6ooy_MRD_frag1	3dol_GWI_frag19	0.37314
6ooy_MRD_frag1	3dol_GWI_frag20	0.37189
6ooy_MRD_frag1	3dol_GWI_frag21	0.38414
6ooy_MRD_frag1	3dol_GWI_frag22	0.34427
6ooy_MRD_frag1	3dol_GWI_frag23	0.38414
6ooy_MRD_frag1	3dol_GWI_frag24	0.37189
6ooy_MRD_frag1	3dol_GWI_frag25	0.36101
6ooy_MRD_frag1	3dol_GWI_frag26	0.34869
6ooy_MRD_frag1	3dol_GWI_frag27	0.36484
6ooy_MRD_frag1	3dol_GWI_frag28	0.34345
6ooy_MRD_frag1	3dol_GWI_frag29	0.35376
6ooy_MRD_frag1	3hvt_NVP_frag1	0.34587
6ooy_MRD_frag1	3hvt_NVP_frag2	0.34747
6ooy_MRD_frag1	3hvt_NVP_frag3	0.35147
6ooy_MRD_frag1	3hvt_NVP_frag4	0.39605
6ooy_MRD_frag1	3irx_UDR_frag1	0.33177
6ooy_MRD_frag1	3irx_UDR_frag2	0.33426
6ooy_MRD_frag1	3irx_UDR_frag3	0.33201
6ooy_MRD_frag1	3irx_UDR_frag4	0.33301
6ooy_MRD_frag1	3irx_UDR_frag5	0.33478
6ooy_MRD_frag1	3irx_UDR_frag6	0.33573
6ooy_MRD_frag1	3irx_UDR_frag7	0.33344
6ooy_MRD_frag1	3irx_UDR_frag8	0.3356
6ooy_MRD_frag1	3irx_UDR_frag9	0.33678
6ooy_MRD_frag1	3irx_UDR_frag10	0.33824
6ooy_MRD_frag1	3irx_UDR_frag11	0.33994
6ooy_MRD_frag1	3irx_UDR_frag12	0.33588
6ooy_MRD_frag1	3irx_UDR_frag13	0.33727
6ooy_MRD_frag1	3irx_UDR_frag14	0.33916
6ooy_MRD_frag1	3irx_UDR_frag15	0.33978
6ooy_MRD_frag1	3irx_UDR_frag16	0.34266
6ooy_MRD_frag1	3irx_UDR_frag17	0.34177
6ooy_MRD_frag1	3irx_UDR_frag18	0.33717
6ooy_MRD_frag1	3irx_UDR_frag19	0.34483
6ooy_MRD_frag1	3irx_UDR_frag20	0.36437
6ooy_MRD_frag1	3irx_UDR_frag21	0.34055
6ooy_MRD_frag1	3irx_UDR_frag22	0.35904
6ooy_MRD_frag1	3irx_UDR_frag23	0.34213
6ooy_MRD_frag1	3irx_UDR_frag24	0.34754
6ooy_MRD_frag1	3irx_UDR_frag25	0.35988
6ooy_MRD_frag1	3irx_UDR_frag26	0.37535
6ooy_MRD_frag1	3irx_UDR_frag27	0.34886
6ooy_MRD_frag1	3irx_UDR_frag28	0.34472
6ooy_MRD_frag1	3is9_AC7_frag1	0.33267
6ooy_MRD_frag1	3is9_AC7_frag2	0.33558
6ooy_MRD_frag1	3is9_AC7_frag3	0.33416
6ooy_MRD_frag1	3is9_AC7_frag4	0.33448
6ooy_MRD_frag1	3is9_AC7_frag5	0.33377
6ooy_MRD_frag1	3is9_AC7_frag6	0.33717
6ooy_MRD_frag1	3is9_AC7_frag7	0.33726
6ooy_MRD_frag1	3is9_AC7_frag8	0.33538
6ooy_MRD_frag1	3is9_AC7_frag9	0.33566
6ooy_MRD_frag1	3is9_AC7_frag10	0.33648
6ooy_MRD_frag1	3is9_AC7_frag11	0.33436
6ooy_MRD_frag1	3is9_AC7_frag12	0.33376
6ooy_MRD_frag1	3is9_AC7_frag13	0.33572
6ooy_MRD_frag1	3is9_AC7_frag14	0.33827
6ooy_MRD_frag1	3is9_AC7_frag15	0.33852
6ooy_MRD_frag1	3is9_AC7_frag16	0.33728
6ooy_MRD_frag1	3is9_AC7_frag17	0.3356
6ooy_MRD_frag1	3is9_AC7_frag18	0.3365
6ooy_MRD_frag1	3is9_AC7_frag19	0.33552
6ooy_MRD_frag1	3is9_AC7_frag20	0.33698
6ooy_MRD_frag1	3is9_AC7_frag21	0.33839
6ooy_MRD_frag1	3is9_AC7_frag22	0.33628
6ooy_MRD_frag1	3is9_AC7_frag23	0.33652
6ooy_MRD_frag1	3is9_AC7_frag24	0.33549
6ooy_MRD_frag1	3is9_AC7_frag25	0.33555
6ooy_MRD_frag1	3is9_AC7_frag26	0.33859
6ooy_MRD_frag1	3is9_AC7_frag27	0.33832
6ooy_MRD_frag1	3is9_AC7_frag28	0.33979
6ooy_MRD_frag1	3is9_AC7_frag29	0.33643
6ooy_MRD_frag1	3is9_AC7_frag30	0.33951
6ooy_MRD_frag1	3is9_AC7_frag31	0.33822
6ooy_MRD_frag1	3is9_AC7_frag32	0.33719
6ooy_MRD_frag1	3is9_AC7_frag33	0.33924
6ooy_MRD_frag1	3is9_AC7_frag34	0.33717
6ooy_MRD_frag1	3is9_AC7_frag35	0.33856
6ooy_MRD_frag1	3is9_AC7_frag36	0.33823
6ooy_MRD_frag1	3is9_AC7_frag37	0.33544
6ooy_MRD_frag1	3is9_AC7_frag38	0.33783
6ooy_MRD_frag1	3is9_AC7_frag39	0.33821
6ooy_MRD_frag1	3is9_AC7_frag40	0.33906
6ooy_MRD_frag1	3is9_AC7_frag41	0.34007
6ooy_MRD_frag1	3is9_AC7_frag42	0.34004
6ooy_MRD_frag1	3is9_AC7_frag43	0.34221
6ooy_MRD_frag1	3is9_AC7_frag44	0.33818
6ooy_MRD_frag1	3is9_AC7_frag45	0.33658
6ooy_MRD_frag1	3is9_AC7_frag46	0.3413
6ooy_MRD_frag1	3is9_AC7_frag47	0.3383
6ooy_MRD_frag1	3is9_AC7_frag48	0.34031
6ooy_MRD_frag1	3is9_AC7_frag49	0.34076
